DateTime,AirportDistance,AltAGL,AltMSL Lag Diff,amp1,amp2,AOASimple,CAS,Coordination Index,E1 CHT Divergence,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Divergence,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HDG,HPLfd,IAS,LatAc,LOC-I Index,NAV1,NAV2,NormAc,OAT,Pitch,Roll,RunwayDistance,Stall Index,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpd Calculated,VSpdG
7605,10000,3378,1,0.1,0,1.839939303,99.81,2.950472495,42.74,340.54,340.45,350.23,383.19,12.05,1347.28,1347.08,1345.86,1335.23,9.75,63.32,192.34,2510.7,18.38,18.16,109.01,3704,324.4,12,99.81,0,0.003619127,110.3,110.3,0.02,18,2.01,0.21,500,0.12266262,112,36.54,322,28.2,28,14,-6.09,30,19.7
3243,10000,1752,-13,1.9,0,1.577443597,101.37,4.776938127,23.1,337.58,314.48,320.65,329.04,13.63,1309.62,1314.82,1323.25,1311.12,10.36,60.86,172.52,2398.3,12.1,14.57,104.68,1852,270,11.5,101.37,0.01,0.005023567,109.2,110.1,0,25.5,1.41,-0.34,500,0.105162906,108,26.67,269.7,28.1,28.1,15,1.77,-30,-35.4
6136,10000,5051,4.5,0.3,0,0.971188359,100.08,9.55370804,42.58,334.94,334.29,343.75,376.87,8.86,1340.77,1340.83,1339.15,1331.97,9.82,63.95,188.56,2499.4,19.91,21.28,103.16,3704,308.9,14,100.08,0,0.006185633,110.3,110.3,-0.06,17.5,1.48,-0.68,500,0.064745891,112,41.19,309.6,28.2,28,16,3.38,90,0
1024,10000,1148,43.8,2.2,0.1,1.33349499,94.67,100,11.72,379.79,368.45,368.07,377.67,18,1308.12,1306.32,1320.21,1302.21,8.92,57.53,186.04,2209.5,13.58,19.11,101.1,3704,30.9,14,94.67,0.01,0.088899666,109.2,110.1,0,26.5,2.23,-2.23,500,0.088899666,99,32.69,29.8,28.1,28.1,14,120.63,150,-39.4
11647,10000,5042,2.4,0.1,0,1.86,100.48,11.54586714,44.66,333.63,335.06,343.24,378.29,6.73,1338.44,1341.94,1336.64,1335.21,9.52,64.67,187.95,2508,13.35,12.39,110.74,3704,126.5,16,100.48,0.01,0.014316875,110.3,110.3,0,15.2,1.86,0.23,500,0.124,114,25.74,126.9,28.2,28,16,10.04,0,47.2
10978,10000,5260,2.7,0.1,-0.1,2.109907489,99.9,9.610227915,45.07,339.42,339.83,349.99,384.49,8.88,1339.8,1344.25,1340.15,1335.37,9.6,64.8,189.81,2525.7,14.2,12.89,114.53,3704,121.7,10.5,99.9,0,0.013517795,110.3,110.3,0.01,15.8,1.94,-0.16,500,0.140660499,114,27.09,126.5,28.1,27.9,14,-8.88,-30,0
2603,10000,2855,0.9,2,0,2.558016596,96.44,100,15.97,366.57,353.45,350.6,365.65,13.01,1282.74,1295.75,1293.66,1286.51,9.75,59.35,188.38,2336.9,12.15,15.85,98.77,1852,267.9,12,96.44,0.05,0.17053444,109.2,110.1,0,22.8,2.03,-14.86,500,0.17053444,104,28,263.2,28.1,28.1,15,-132.61,-90,-43.3
6209,10000,3623,-1.6,0.3,0,1.885040639,99.27,15.23418474,42.92,336.36,335.02,344.43,377.94,13.25,1344.83,1342.72,1342.59,1331.58,9.67,63.75,188.48,2492.8,20.23,20.81,99.33,3704,308.4,14.5,99.27,0,0.019144705,110.3,110.3,-0.09,17.5,2.74,-0.04,500,0.125669376,111,41.04,309.1,28.2,28,16,119.95,150,23.6
11939,10000,4160,-3.9,0.1,0,1.322208803,101.16,0.421496995,43.53,342.21,341.99,348.65,385.52,8.48,1354.6,1353.49,1346.12,1349,9.73,64.6,190.12,2541.1,12.82,11.97,113.33,3704,124.6,15,101.16,0,0.000372,110.3,110.3,0.01,15.8,1.49,-0.03,500,0.088147254,115,24.79,127.5,28.2,28.1,18,2.69,30,0
17666,10000,825,14.2,0.4,0,4.617285187,73.63,78.37207876,6.73,279.17,282.91,277.92,276.18,47.21,1207.87,1238.26,1191.05,1200.39,8.45,69.03,161.18,2003.4,14.52,16.41,74.72,1852,172.2,18.5,73.63,0,0.241244159,116.2,114.3,-0.04,20.2,5.77,-2.46,500,0.307819012,77,30.93,175.7,28.1,28,17,209.47,150,185
12593,10000,6278,16.7,0,0,1.411392096,100.67,18.94612226,40.25,335.69,335.14,340.77,375.39,5.58,1326.49,1328.39,1322.81,1323.65,9.97,64.34,190.89,2523.9,11.85,11.52,114.55,3704,118.6,14,100.67,0,0.017826938,110.3,110.3,-0.03,17.5,1.58,-0.29,500,0.094092806,115,23.37,127.6,28.2,28.1,18,16.97,30,47.2
12940,10000,5138,-4.6,0.1,0,1.084547648,102.59,16.40674667,42.25,336.41,336.76,343.21,378.66,9.03,1330.75,1332.01,1327.08,1322.98,9.9,64.85,190.75,2547.3,11.36,11.05,113.4,1852,95.9,13,102.59,0,0.011862599,110.3,110.3,0,17,1.25,-0.09,500,0.072303177,117,22.41,103,28.2,28.1,17,-17.13,30,27.6
14421,925.5152531,0,-1.4,0,-0.1,2.531324554,20.667,16.21026113,65.74,250.28,274.34,233.91,299.65,190.64,1031.05,1031.44,840.8,1024.79,1.87,50.27,171.62,896.7,10.27,8.42,3.42,40,256,9,0,0,0.027355621,110.3,110.3,-0.04,29.8,1.71,0.4,500,0.16875497,0,18.69,257,28.1,28,18,-14.24,-30,0
48,644.3001957,13,-0.1,7.2,1,3.28,20.667,2.263343667,15.31,271.88,266.12,281.43,276.88,25.39,1112.38,1134.74,1137.77,1124.45,2.71,48.46,173.62,1186.1,14.81,19.39,0,3704,122.5,11,0,0,0.004949178,109.2,110.1,0.04,30.2,3.28,-0.05,500,0.218666667,0,34.2,279.7,28,28,14,-31.1,0,0
3860,938.2001098,0,-1,-9,0,2.38,20.667,5.900905354,33.51,284.33,265.24,298.75,291.6,72.25,492.53,443.66,515.91,494.57,0,-0.25,172.17,0,12.71,12.69,0,1852,251.2,11,0,-0.01,0.00936277,109.2,110.1,0,32,2.38,0.42,500,0.158666667,0,25.4,250.5,25.1,25.1,16,0,0,0
13276,10000,6210,-92.7,0,0,1.113289789,110.88,13.48727338,44.29,332.19,335.43,341.41,376.48,12.55,1306.17,1306.73,1307.65,1295.1,8.72,64.82,189.87,2503.6,10.84,11.37,121.86,1852,97.5,13,110.88,0.02,0.010010162,110.3,110.3,0.01,16.8,-1.49,-0.96,500,0.074219319,126,22.21,103.8,28.2,28.1,17,-491.12,-510,-539.4
10596,10000,5439,3,0.1,0,1.912559725,99.1,32.55476371,43.93,343.13,344.84,352.92,387.06,8.41,1329.37,1333.84,1334.24,1325.83,9.14,64.04,195.58,2495.3,14.39,13.84,118.13,3704,123.4,11.5,99.1,0.02,0.04150862,110.3,110.3,0,15.2,1.57,-0.24,500,0.127503982,113,28.23,126.6,28.2,28.1,14,31.46,-60,-11.8
8018,10000,4119,-86.2,0,0,0.492216915,113.58,42.76914801,42.83,337.65,338.24,346.65,380.48,19.01,1266.04,1265.11,1268.76,1249.75,9.79,63.84,189.84,2494.8,17.61,19.13,125.83,3704,322.4,12.5,113.58,0.02,0.014034465,110.3,110.3,0,17.2,-1.75,-1.85,500,0.032814461,126,36.74,322.3,28.2,28,14,-481.59,-450,-492.1
6741,10000,3949,8.2,0.1,0,2.044009278,100.44,10.52246584,41.63,341.16,339.22,347.19,380.85,11.23,1338.76,1339.4,1336.68,1328.17,9.5,63.46,191.08,2501.7,19.2,19.69,106.11,3704,310.9,12,100.44,0.01,0.014338679,110.3,110.3,-0.02,18.2,2.72,-0.22,500,0.136267285,113,38.89,309,28.2,28,14,85.61,120,82.7
451,1600.776462,6,4.4,-7,-0.3,3.01,36.536,3.757485342,34.19,349.45,329.97,364.16,348.85,111.51,1055.33,946.23,1057.74,1032.27,1.16,39.71,182.22,672.9,15.75,18.68,26.79,3704,25.2,13.5,22.67,-0.03,0.007540021,109.2,110.1,-0.05,30.5,3.01,1.25,14.28469276,0.200666667,23,34.43,25,26,26,14,24.51,0,23.6
14175,10000,1033,-97.8,0,0,-0.446067573,88.97,1.329262985,31.98,258.73,260.77,265,290.71,29.48,1211.39,1195.07,1204.41,1181.91,6.49,62.12,172.62,1860,10.93,9.68,90.58,40,212.1,9,88.97,0,0.000395,110.3,110.3,0.01,25.8,-3.5,0.38,500,0.029737838,94,20.61,217.3,28.2,28.1,18,-507.03,-480,-515.7
5221,10000,5438,-2.3,0.8,0,3.627718556,94.7,6.041400493,47.38,360.56,363.93,367.03,407.94,24.98,1413.12,1423.34,1404.79,1398.36,8.51,61.63,201.56,2453.6,21.16,23.62,86.07,3704,309.3,27.5,94.7,0.01,0.014611,110.1,109.4,0.03,18,3.09,-0.43,500,0.241847904,106,44.78,309.3,28.2,28.1,18,64.44,-90,-39.4
1747,10000,1089,-37.5,2,0.1,2.879255638,82.95,59.43674233,18.96,362.35,343.39,346.03,360.58,28.57,1246.32,1238.93,1267.5,1253.68,4.18,51.43,182.9,1659.5,12.42,18.83,93.29,3704,35.8,12,82.95,0.03,0.11408905,109.2,110.1,0.16,26,2.47,-2.46,500,0.191950376,87,31.25,30.1,28.1,28.1,14,-434.5,-60,-27.6
5443,10000,3665,-2,0.6,0,2.929515302,98.47,12.14348739,44.59,345.55,345.19,353.3,389.78,4.46,1364.94,1367.1,1363.27,1362.64,10.41,63.64,193.81,2541.3,21.85,21.54,94.43,3704,310.6,26,98.47,0,0.023716355,110.1,109.4,0,17.2,2.24,1.9,500,0.19530102,110,43.39,310,28.2,28,17,-48.32,-120,-153.5
16273,10000,330,-109.8,0.5,0,6.788824617,68.358,100,6.95,295.54,297.86,290.91,293.69,24.65,1156.11,1167.54,1145.64,1170.29,4.19,64.09,164.82,1536.9,17.42,19.75,67.06,1852,150.4,21,68.13,-0.02,0.452588308,116.2,114.3,0.16,21.2,-2.69,-11.4,500,0.452588308,70,37.17,155.6,28.1,28,19,-626.96,-1140,-755.9
14951,1920.651121,2,1.1,0.9,0.1,0.505350696,20.667,11.37691717,32.5,288.98,314.06,299.71,321.48,46.44,1043.12,1071.67,1034.02,1080.46,5.76,67.4,159.86,1563.4,18.68,20.14,0,1852,197.7,16,0,-0.01,0.003832889,116.2,114.3,-0.03,24.5,2.97,0.92,500,0.033690046,0,38.82,206.6,28.1,28.1,15,57.79,90,0
10628,10000,5636,-1.5,0,0,1.913565124,98.81,33.31234964,43.95,340.06,341.85,350.79,384.01,4.25,1334.56,1337.48,1335.09,1333.23,9.58,64.57,193.97,2503.6,14.49,13.53,117.89,3704,122.7,11.5,98.81,0,0.0424969,110.3,110.3,0,15.2,1.57,-0.3,500,0.127571008,112,28.02,126,28.2,28.1,14,-50.61,-60,-43.3
8172,10000,3001,-89.7,0.1,0,0.567359861,115.58,10.26001757,37.94,289.17,292.13,297.08,327.11,45.57,1277.66,1248.09,1257.96,1232.09,10.27,65,182.52,2470.5,18.82,17.44,115.78,1852,317.3,14,115.58,-0.01,0.003880748,110.3,110.3,-0.01,19.5,-1.93,0.49,500,0.037823991,126,36.26,322.1,28.2,28,14,-466.31,-510,-531.5
3458,10000,1298,-105.9,1.8,0,0.87517182,100.5,6.181895448,26.26,350.37,325.98,333.56,352.24,45.36,1266.38,1241.18,1286.54,1260.75,6.11,56.64,178.16,1982.3,11.85,15.27,108.52,1852,275.6,11.5,100.5,0.02,0.003606814,109.2,110.1,-0.02,25.8,-1.49,0.44,500,0.058344788,106,27.12,276.5,28.1,28.1,14,-408.31,-420,-527.6
4597,10000,1401,74.5,1.8,0,4.342650346,83.07,44.81623683,35.87,370.18,366.85,359.84,395.71,17.25,1287.25,1281.35,1298.6,1285.51,14.97,63.58,172.23,2509.7,23.24,24,91.81,3704,218.8,26,83.07,0.03,0.129747498,110.1,109.4,0.01,28.5,5.16,-1.41,500,0.289510023,88,47.24,214.4,28.1,28,18,219.94,120,114.2
876,146.0217988,7,-5.2,2.9,0.2,3.78,54.169,38.04284909,20.19,314.45,294.26,310.56,312.38,66.19,1142,1101.47,1167.66,1157.22,15.36,61.78,183.81,2373.2,14.97,19.14,50.68,3704,211.1,13.5,47.86,0.05,0.09586798,109.2,110.1,0,29.2,3.78,0.49,6.808526224,0.252,49,34.11,209.7,28.1,28.1,14,-143.33,0,-11.8
12411,10000,5540,1.8,0.1,0,0.884837436,102.77,17.12822948,44.72,334.88,337.64,343.46,379.6,6.85,1323.87,1330.72,1326.01,1324.47,9.84,64.64,190.95,2543.3,11.97,11.9,116.16,3704,121.4,14,102.77,0.01,0.010103799,110.3,110.3,0,17,1.05,-0.14,500,0.058989162,117,23.87,127.5,28.2,28.1,18,1.98,30,19.7
12294,10000,5115,-3.9,0,0,1.864401653,98.57,17.07061416,45.66,336.17,338.64,345.27,381.83,10.93,1313.48,1324.41,1322.09,1319.43,9.83,64.71,191.51,2511,12.18,11.67,114.65,3704,122.3,15.5,98.57,0,0.021217654,110.3,110.3,-0.03,17,1.52,-0.18,500,0.124293444,112,23.85,127.4,28.2,28.1,18,-41.14,-60,-31.5
2958,10000,2717,5.3,1.9,0,3.130301083,96.91,77.21067951,23.28,349.54,326.26,331.86,348.68,9.91,1286.07,1286.28,1293.51,1283.6,9.77,59.64,181.66,2343.2,11.9,15.51,94.14,1852,294.4,11.5,96.91,0.03,0.161128449,109.2,110.1,0.02,23,2.78,-1.38,500,0.208686739,104,27.41,292.1,28.1,28.1,14,58.56,-60,51.2
6577,10000,4346,4.6,0.2,0,3.084737363,91.62,16.20399461,43.55,338.97,338.24,348.41,381.79,7.36,1343.63,1345.33,1341.57,1337.97,9.86,63.44,189.52,2467.1,19.68,19.85,97.76,3704,310,12.5,91.62,0,0.033323378,110.3,110.3,-0.01,17.2,3.27,-0.19,500,0.205649158,103,39.53,308.9,28.2,28.1,15,28.71,30,27.6
15027,1920.651121,1,-0.7,1.3,0.1,3.641324554,20.667,11.9406603,13.75,308.42,320.55,314.07,322.17,58.98,1082.61,1113.15,1056.18,1115.16,3.36,58.91,158.42,1066.8,18.61,20.29,0,1852,197.4,16.5,0,-0.02,0.028986546,116.2,114.3,-0.01,23.8,2.82,0.96,500,0.24275497,0,38.9,206.6,28.1,28.1,15,-26.33,-30,0
15862,10000,507,114.1,1.2,0.1,4.07869878,82.16,54.70135274,9.96,310.98,316.11,309.99,306.15,64.52,1251.04,1290.62,1226.1,1244.64,15.44,72.29,163.66,2439,17.39,19.23,74.8,1852,132.7,18,82.16,-0.01,0.148740227,116.2,114.3,-0.01,21.5,7.8,2.21,500,0.271913252,85,36.62,132.4,28.1,28,16,663.03,540,685
6752,10000,4239,6.7,0.1,0,2.832550156,98.37,0.280998004,41.77,340.01,338.39,346.49,380.16,12.92,1333.97,1339.5,1334.62,1326.58,9.53,63.39,191.08,2484.6,19.43,19.66,103.2,3704,310.9,12,98.37,0,0.000531,110.3,110.3,-0.01,18.2,2.66,-0.02,500,0.188836677,110,39.09,308.9,28.2,28,14,12.98,-30,15.7
16267,10000,402,-92.2,0.5,0.1,2.272635864,67.462,100,7.56,298.68,301.17,293.61,296.61,25.63,1157.47,1168.82,1147.9,1173.53,4.19,63.93,165.08,1535.8,17.65,19.65,68.48,1852,180.4,22,66.85,0.01,0.151509058,116.2,114.3,0.07,21.2,-1,-18.35,500,0.151509058,69,37.3,187.2,28.1,28.1,20,-535.82,-390,-507.9
13695,10000,3013,1.7,0,0,1.814596882,96.77,1.685986825,38.56,290.33,293.23,299.4,328.89,19.13,1252.27,1255.76,1267.14,1248.01,10.55,65.31,179.55,2409.8,10.65,9.66,109.5,1852,128.3,12.5,96.77,0,0.002039591,110.3,110.3,0,20.5,1.99,-0.12,500,0.120973125,106,20.31,129.5,28.2,28.1,17,28.86,30,15.7
1212,586.3094368,3,-12,-2.7,-0.3,1.598920242,51.012,12.1036832,22.15,303.16,281.01,299.06,300.32,241.76,1000.45,811.52,1053.28,1032.19,1.21,40.63,181.97,763.5,13.72,18.78,48.69,3704,209.6,14.5,43.35,-0.05,0.012901883,109.2,110.1,0.04,28.8,2.93,0.78,7.072014421,0.106594683,45,32.5,209.4,26.6,26.6,14,69.19,120,-39.4
14732,202.0597936,0,-1.1,-9,-0.8,3.11,20.667,42.32167332,42.34,289.09,326.91,307.39,331.43,70.97,982.17,1034.7,975.58,1046.55,1.5,52.82,156.5,685.1,19.93,18.74,9.41,1852,212.1,15,0,-0.01,0.087746936,116.2,114.3,0,23.8,3.11,0.07,500,0.207333333,0,38.67,215.2,26,26.2,14,-32.75,0,-3.9
1447,10000,572,-114.1,2.1,0,2.21585001,68.414,78.17180652,25.07,334.04,313.91,323.82,338.98,30.44,1158.71,1176.6,1189.15,1177.22,2.9,49.01,185.74,1391.7,14.1,18.96,75.05,3704,296.8,14,68.21,0.01,0.115477999,109.2,110.1,-0.02,26.8,-3.5,-0.81,500,0.147723334,71,33.06,299.6,28.1,28.1,14,-611.12,-690,-673.2
12534,10000,5377,-2.7,0,-0.1,0.808129355,104.86,18.85487103,41.47,335.3,335.82,341.7,376.77,4.96,1330.73,1333.49,1329.15,1328.53,10.09,64.98,190.89,2559.7,11.85,11.67,121.55,3704,119.6,14,104.86,-0.01,0.010158117,110.3,110.3,0,17.5,0.97,-0.24,500,0.05387529,120,23.52,127.7,28.2,28,18,-38.6,30,15.7
4449,2532.298801,7,-2.1,2.4,0,2.088675446,20.667,0.620273451,62.94,301.8,315.48,278.99,341.93,54.1,1200.55,1156.9,1149.95,1146.45,14.87,69.47,141.58,2350.5,21.29,24,14.64,3704,216.2,25.5,0,-0.03,0.000864,110.1,109.4,-0.01,33.2,2.91,0.96,5.177381856,0.13924503,0,45.29,216.4,28.1,27.9,18,44.96,30,-7.9
18041,1717.696367,0,-0.7,0.7,0.1,3.181324554,20.667,100,19.07,272.45,291.35,278.94,291.52,84.83,971.44,1056.27,989.32,1046.84,2.22,55.21,159.92,800.4,14.37,16.92,6.82,1852,338.7,18.5,0,-0.05,0.212088304,116.2,114.3,-0.01,23.5,2.36,-0.89,500,0.212088304,0,31.29,344.9,28,28,18,9.08,-30,0
5870,10000,5029,13.6,0.4,0,-0.047153189,106.72,46.36463482,42.96,345.08,342.36,351.6,385.32,13.73,1353.79,1351.02,1349.19,1340.06,9.73,64.02,191.19,2538.1,19.86,22.6,109.03,3704,309.4,15.5,106.72,0,0.001457494,110.3,110.3,0.1,17.2,0.43,-2.74,500,0.003143546,119,42.46,310.1,28.2,28,14,-16.24,90,-11.8
3359,10000,1735,-2.8,1.8,0,2.150290339,99.79,21.27314113,24.27,355.99,331.72,337.03,352.69,7.82,1311.25,1315.48,1319.07,1312.62,10.29,60.29,175.68,2384.9,11.9,14.23,107.18,1852,285,11.5,99.79,0.02,0.03049562,109.2,110.1,-0.07,25.5,1.64,-0.45,500,0.143352689,106,26.13,285.8,28.1,28.1,14,12.7,-90,-7.9
1558,2568.003358,116,89.3,2.2,0.1,4.483210986,63.563,31.87784557,22.5,311,288.5,305,300.41,31.29,1256.08,1277.82,1272.91,1287.37,15.23,60.2,180.71,2396.1,13.4,17.73,64.87,3704,204.5,12.5,61.28,-0.04,0.095276738,109.2,110.1,-0.02,29.2,10.1,0.46,500,0.298880732,63,31.13,206.9,28.1,28.1,14,604.04,630,590.6
17034,10000,1708,5.4,0.5,0,0.722470955,107.75,13.04358593,9.3,338.32,335.07,330.5,329.02,54.06,1294.04,1331.18,1277.12,1288.93,11.41,72.1,169.86,2468.6,16.89,17,120.17,1852,265.8,15.5,107.75,-0.02,0.006282408,116.2,114.3,0,20,0.88,2.64,500,0.04816473,114,33.89,268.1,28.1,28.1,16,29.46,30,19.7
9473,2784.764396,0,-2.2,0,0,2.48,20.667,8.289294785,76.02,252.64,299.87,249.41,325.43,184.25,976.51,1079.9,895.65,1069.65,1.51,47.58,182.55,794.9,16.49,14.62,0,3704,10.2,11.5,0,0,0.013704967,110.3,110.3,0.02,33.5,2.48,0.59,500,0.165333333,0,31.11,11.3,28.1,28,14,5.92,0,0
811,6692.645508,356,-36.7,2.3,0.1,-0.246632673,67.182,100,21.65,321.2,301.21,314.85,322.86,28,1288.43,1276.92,1299.23,1271.23,9.09,58.9,187.75,2104.3,14.81,18.78,69.16,3704,227.8,13.5,66.45,-0.02,0.016442178,109.2,110.1,0.01,27.5,-1.51,-11.26,500,0.016442178,69,33.59,236.5,28.1,28.1,14,31.5,-150,-267.7
7580,10000,3492,-2.8,0.1,0,1.831258,100.59,29.9056151,42.9,340.42,340.57,349.92,383.32,11.64,1346.75,1348.22,1344.49,1336.58,9.82,63.41,192.38,2508.7,18.1,18.86,109.77,3704,324.9,12.5,100.59,0,0.036509931,110.3,110.3,0.01,18,2,-0.01,500,0.122083867,113,36.96,321.5,28.2,28,14,-14.64,30,-31.5
11070,10000,4745,9.8,0.1,0,1.666226125,98.75,7.165354623,44.74,337.99,338.38,347.48,382.73,10.77,1339.02,1346.18,1341.02,1335.41,9.65,64.75,189.45,2518.7,14.27,12.89,112.74,3704,123.4,10.5,98.75,0.01,0.007959401,110.3,110.3,-0.03,15.8,2.01,-0.51,500,0.111081742,112,27.16,128,28.2,28.1,15,95.24,60,106.3
153,644.3001957,12,-0.5,4.9,0.7,1.528675446,20.667,0.140499004,18.68,301.52,294.8,313.48,305.82,49.7,1239.97,1206.71,1256.41,1224.94,7.33,57.43,173.34,1825.4,15.17,19.39,0,3704,122.6,11,0,0,0.000143,109.2,110.1,-0.01,30.2,2.35,-0.01,500,0.101911696,0,34.56,279.7,28.1,28,14,-1.97,30,0
9392,2278.614836,4,-3.4,-0.1,0,4.091324554,20.667,9.651879601,59.44,246.84,277.6,247.99,306.28,214.81,900.84,1040.16,825.35,1021.37,1.55,46.92,183.73,763.2,16.47,14.77,19.5,556,54.9,11.5,0,0.04,0.026325981,110.3,110.3,-0.01,32.5,3.27,0.91,500,0.27275497,0,31.24,52.8,28.1,27.9,14,-0.7,-30,-23.6
15521,3669.259245,188,91.8,1.2,0.1,2.355469196,77.49,53.73573547,8.03,298.01,302.26,295.65,294.23,64.44,1243.53,1284.65,1220.21,1238.37,15.88,73.25,163.78,2422,17.84,20.04,73.94,1852,135.9,19,77.49,-0.02,0.084381913,116.2,114.3,-0.11,22.2,7.4,-0.12,500,0.15703128,80,37.88,136.6,28.1,28,16,642.43,690,736.2
181,644.3001957,13,1,4.4,0.6,3.011324554,20.667,0.983492789,17.3,314,307.3,324.6,316,57.33,1260.39,1232.13,1289.46,1260.09,7.02,56.41,173.53,1778.4,14.9,19.49,0,3704,122.6,11,0,0.01,0.001974411,109.2,110.1,0.02,30.2,2.19,-0.07,500,0.20075497,0,34.39,279.7,28.1,28.1,14,-18.67,-30,0
3670,661.900998,1,-2.5,-6.5,0,2.8,20.667,100,27.71,289.48,261.77,283.61,280.48,253.74,895.78,664.71,902.7,918.45,1.15,40.42,172.94,665.7,8.56,18.4,9.33,1852,344.9,11,0,0.1,0.186666667,109.2,110.1,0,30.2,2.8,-0.14,500,0.186666667,0,26.96,334.3,25.1,25.2,15,-0.25,0,-7.9
